avg_rain,Nitrogen,POTASH,PHOSPHATE,INCEPTISOLS,LOAMY_ALFISOL,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
32.21666666666667,49450.0,325,14735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3500.0
19.175,16762.0,1242,6319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2101.88
18.325,16351.0,341,7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024.39
29.7,18442.0,780,7806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1333.33
54.275,21146.0,378,12396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1146.6
32.983333333333334,19844.0,658,13516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2187.5
35.125,20731.0,107,13610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2699.13
73.58333333333333,23687.0,160,10515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4335.42
34.525000000000006,23267.0,64,9330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3445.0
28.65833333333333,26896.0,79,9759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4555.0
54.725,38617.0,2955,22591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1139.71
68.39999999999999,41845.0,2560,19289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1201.55
62.458333333333336,27835.0,341,6856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1292.24
37.61666666666667,78216.0,12934,39376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000.0
43.65833333333333,29290.0,9631,15594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.63
50.41666666666666,28171.0,3573,18796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1515.69
55.05833333333334,27581.0,2275,13684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1250.0
55.03333333333333,57946.0,2543,39596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,2551.17
81.89166666666667,66647.0,1295,35642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,3068.38
42.63333333333333,65174.0,1320,36237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,3202.83
49.89166666666667,66523.0,1511,37089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,3535.45
48.5,32796.0,460,22342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1284.1
58.05833333333333,38797.0,509,23917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,2501.24
60.2,37453.0,662,21623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,2289.6
51.01666666666667,26706.0,334,19568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1333.33
34.233333333333334,22453.0,1886,11085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,1047.62
93.96666666666668,25059.0,1097,12055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,2714.22
95.51666666666668,25643.0,873,10603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,2254.79
35.125,27794.0,1588,12770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,2241.06
85.33333333333333,25392.0,1570,9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,1714.29
55.49999999999999,32526.0,1453,24781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1330.0
62.96666666666666,48867.0,4322,22152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1300.33
113.81666666666666,52451.0,3045,27533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1338.98
48.5,63028.0,3342,30164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1088.3
71.56666666666666,75197.0,6787,43391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1666.67
90.425,81436.0,1928,48207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2054.58
114.40833333333336,80775.0,959,37755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1577.03
54.75833333333333,78322.0,2374,43112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1851.17
74.10000000000001,86901.0,3240,41878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2852.88
86.75,39270.0,5895,12284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.41
83.58333333333333,44796.0,7672,12887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.33
92.16666666666669,42542.0,8618,12845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.59
67.0,45140.0,13602,13899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.12
49.083333333333336,45594.0,13006,18655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.29
115.20833333333331,49817.0,13964,20426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.12
64.84166666666665,55459.0,6866,22257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.75
84.34166666666667,52722.0,6132,15770,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.01
103.60833333333332,50726.0,6069,16074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.64
85.64166666666667,51535.0,10125,14585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.58
68.02499999999999,55769.0,7198,19759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.96
103.58333333333331,33841.0,5422,7709,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1470.2
88.83333333333333,38657.0,6266,9253,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2097.37
